key,link,n_visit,study_interval,is_current,is_retired,last_score,last_visit,last_session,box_id,easiness,n_scores
komende,https://www.woorden.org/woord/komende,0,0,True,False,0,2023-03-20 02:00:11.677698,J,BDGA,2.5,"{'s0': 0, 's1': 3, 's2': 3, 's3': 1, 's4': 0, 's5': 2}"
achter,https://www.woorden.org/woord/achter,0,0,True,False,0,2023-03-20 02:00:11.677698,J,ACFJ,2.5,"{'s0': 0, 's1': 4, 's2': 2, 's3': 4, 's4': 0, 's5': 4}"
eind,https://www.woorden.org/woord/eind,0,0,True,False,0,2023-03-20 02:00:11.677698,J,EGJD,2.5,"{'s0': 2, 's1': 1, 's2': 2, 's3': 1, 's4': 2, 's5': 4}"
slachtoffers,https://www.woorden.org/woord/slachtoffers,0,0,True,False,0,2023-03-20 02:00:11.677698,J,DFIC,2.5,"{'s0': 1, 's1': 3, 's2': 2, 's3': 1, 's4': 2, 's5': 1}"
want,https://www.woorden.org/woord/want,0,0,True,False,0,2023-03-20 02:00:11.677698,J,EGJD,2.5,"{'s0': 3, 's1': 1, 's2': 1, 's3': 2, 's4': 3, 's5': 3}"
mannen,https://www.woorden.org/woord/mannen,0,0,True,False,0,2023-03-20 02:00:11.677698,J,DFIC,2.5,"{'s0': 2, 's1': 2, 's2': 4, 's3': 1, 's4': 4, 's5': 1}"
maakt,https://www.woorden.org/woord/maakt,0,0,True,False,0,2023-03-20 02:00:11.677698,J,CEHB,2.5,"{'s0': 2, 's1': 0, 's2': 4, 's3': 2, 's4': 1, 's5': 4}"
mogen,https://www.woorden.org/woord/mogen,0,0,True,False,0,2023-03-20 02:00:11.677698,J,BDGA,2.5,"{'s0': 4, 's1': 4, 's2': 1, 's3': 4, 's4': 3, 's5': 3}"
mag,https://www.woorden.org/woord/mag,0,0,True,False,0,2023-03-20 02:00:11.677698,J,ACFJ,2.5,"{'s0': 4, 's1': 0, 's2': 2, 's3': 3, 's4': 1, 's5': 3}"
paar,https://www.woorden.org/woord/paar,0,0,True,False,0,2023-03-20 02:00:11.677698,J,IADH,2.5,"{'s0': 4, 's1': 2, 's2': 4, 's3': 3, 's4': 4, 's5': 2}"
buiten,https://www.woorden.org/woord/buiten,0,0,True,False,0,2023-03-20 02:00:11.677698,J,JBEI,2.5,"{'s0': 2, 's1': 1, 's2': 1, 's3': 4, 's4': 3, 's5': 0}"
krijgt,https://www.woorden.org/woord/krijgt,0,0,True,False,0,2023-03-20 02:00:11.677698,J,GIBF,2.5,"{'s0': 3, 's1': 2, 's2': 1, 's3': 4, 's4': 2, 's5': 4}"
nadat,https://www.woorden.org/woord/nadat,0,0,True,False,0,2023-03-20 02:00:11.677698,J,IADH,2.5,"{'s0': 1, 's1': 3, 's2': 3, 's3': 1, 's4': 0, 's5': 0}"
britse,https://www.woorden.org/woord/britse,0,0,True,False,0,2023-03-20 02:00:11.677698,J,FHAE,2.5,"{'s0': 0, 's1': 4, 's2': 1, 's3': 0, 's4': 4, 's5': 4}"
tien,https://www.woorden.org/woord/tien,0,0,True,False,0,2023-03-20 02:00:11.677698,J,FHAE,2.5,"{'s0': 0, 's1': 2, 's2': 4, 's3': 4, 's4': 0, 's5': 3}"
daarmee,https://www.woorden.org/woord/daarmee,0,0,True,False,0,2023-03-20 02:00:11.677698,J,DFIC,2.5,"{'s0': 4, 's1': 4, 's2': 2, 's3': 1, 's4': 1, 's5': 2}"
doet,https://www.woorden.org/woord/doet,0,0,True,False,0,2023-03-20 02:00:11.677698,J,CEHB,2.5,"{'s0': 4, 's1': 2, 's2': 0, 's3': 3, 's4': 1, 's5': 0}"
plaats,https://www.woorden.org/woord/plaats,0,0,True,False,0,2023-03-20 02:00:11.677698,J,CEHB,2.5,"{'s0': 2, 's1': 2, 's2': 0, 's3': 0, 's4': 4, 's5': 3}"
iedereen,https://www.woorden.org/woord/iedereen,0,0,True,False,0,2023-03-20 02:00:11.677698,J,HJCG,2.5,"{'s0': 3, 's1': 4, 's2': 1, 's3': 0, 's4': 4, 's5': 1}"
waarin,https://www.woorden.org/woord/waarin,0,0,True,False,0,2023-03-20 02:00:11.677698,J,ACFJ,2.5,"{'s0': 3, 's1': 4, 's2': 0, 's3': 3, 's4': 1, 's5': 4}"
nooit,https://www.woorden.org/woord/nooit,0,0,True,False,0,2023-03-20 02:00:11.677698,J,IADH,2.5,"{'s0': 3, 's1': 0, 's2': 4, 's3': 3, 's4': 2, 's5': 2}"
europa,https://www.woorden.org/woord/europa,0,0,True,False,0,2023-03-20 02:00:11.677698,J,GIBF,2.5,"{'s0': 2, 's1': 2, 's2': 1, 's3': 4, 's4': 2, 's5': 4}"
verwacht,https://www.woorden.org/woord/verwacht,0,0,True,False,0,2023-03-20 02:00:11.677698,J,GIBF,2.5,"{'s0': 4, 's1': 1, 's2': 1, 's3': 4, 's4': 3, 's5': 1}"
russische,https://www.woorden.org/woord/russische,0,0,True,False,0,2023-03-20 02:00:11.677698,J,CEHB,2.5,"{'s0': 1, 's1': 1, 's2': 4, 's3': 3, 's4': 4, 's5': 2}"
ten,https://www.woorden.org/woord/ten,0,0,True,False,0,2023-03-20 02:00:11.677698,J,DFIC,2.5,"{'s0': 0, 's1': 0, 's2': 3, 's3': 1, 's4': 1, 's5': 2}"
openbaar,https://www.woorden.org/woord/openbaar,0,0,True,False,0,2023-03-20 02:00:11.677698,J,DFIC,2.5,"{'s0': 1, 's1': 4, 's2': 1, 's3': 0, 's4': 3, 's5': 4}"
gebruikt,https://www.woorden.org/woord/gebruikt,0,0,True,False,0,2023-03-20 02:00:11.677698,J,BDGA,2.5,"{'s0': 2, 's1': 2, 's2': 1, 's3': 4, 's4': 0, 's5': 3}"
brand,https://www.woorden.org/woord/brand,0,0,True,False,0,2023-03-20 02:00:11.677698,J,BDGA,2.5,"{'s0': 1, 's1': 1, 's2': 4, 's3': 1, 's4': 4, 's5': 0}"
pas,https://www.woorden.org/woord/pas,0,0,True,False,0,2023-03-20 02:00:11.677698,J,JBEI,2.5,"{'s0': 2, 's1': 2, 's2': 0, 's3': 2, 's4': 2, 's5': 3}"
maatregelen,https://www.woorden.org/woord/maatregelen,0,0,True,False,0,2023-03-20 02:00:11.677698,J,ACFJ,2.5,"{'s0': 1, 's1': 2, 's2': 0, 's3': 1, 's4': 3, 's5': 0}"
vraag,https://www.woorden.org/woord/vraag,0,0,True,False,0,2023-03-20 02:00:11.677698,J,ACFJ,2.5,"{'s0': 4, 's1': 3, 's2': 2, 's3': 1, 's4': 2, 's5': 1}"
aldus,https://www.woorden.org/woord/aldus,0,0,True,False,0,2023-03-20 02:00:11.677698,J,CEHB,2.5,"{'s0': 4, 's1': 0, 's2': 3, 's3': 4, 's4': 1, 's5': 4}"
vs,https://www.woorden.org/woord/vs,0,0,True,False,0,2023-03-20 02:00:11.677698,J,FHAE,2.5,"{'s0': 1, 's1': 3, 's2': 0, 's3': 1, 's4': 0, 's5': 1}"
gebied,https://www.woorden.org/woord/gebied,0,0,True,False,0,2023-03-20 02:00:11.677698,J,JBEI,2.5,"{'s0': 4, 's1': 1, 's2': 0, 's3': 3, 's4': 0, 's5': 2}"
buitenlandse,https://www.woorden.org/woord/buitenlandse,0,0,True,False,0,2023-03-20 02:00:11.677698,J,GIBF,2.5,"{'s0': 1, 's1': 0, 's2': 0, 's3': 4, 's4': 4, 's5': 2}"
zorgen,https://www.woorden.org/woord/zorgen,0,0,True,False,0,2023-03-20 02:00:11.677698,J,BDGA,2.5,"{'s0': 3, 's1': 1, 's2': 4, 's3': 0, 's4': 0, 's5': 3}"
rutte,https://www.woorden.org/woord/rutte,0,0,True,False,0,2023-03-20 02:00:11.677698,J,FHAE,2.5,"{'s0': 3, 's1': 0, 's2': 3, 's3': 4, 's4': 4, 's5': 1}"
voorkomen,https://www.woorden.org/woord/voorkomen,0,0,True,False,0,2023-03-20 02:00:11.677698,J,FHAE,2.5,"{'s0': 0, 's1': 4, 's2': 1, 's3': 2, 's4': 0, 's5': 4}"
overheid,https://www.woorden.org/woord/overheid,0,0,True,False,0,2023-03-20 02:00:11.677698,J,HJCG,2.5,"{'s0': 2, 's1': 3, 's2': 4, 's3': 3, 's4': 4, 's5': 4}"
alles,https://www.woorden.org/woord/alles,0,0,True,False,0,2023-03-20 02:00:11.677698,J,DFIC,2.5,"{'s0': 2, 's1': 0, 's2': 4, 's3': 3, 's4': 4, 's5': 0}"
maakte,https://www.woorden.org/woord/maakte,0,0,True,False,0,2023-03-20 02:00:11.677698,J,BDGA,2.5,"{'s0': 4, 's1': 3, 's2': 0, 's3': 2, 's4': 3, 's5': 2}"
vanuit,https://www.woorden.org/woord/vanuit,0,0,True,False,0,2023-03-20 02:00:11.677698,J,GIBF,2.5,"{'s0': 4, 's1': 0, 's2': 4, 's3': 4, 's4': 0, 's5': 0}"
opnieuw,https://www.woorden.org/woord/opnieuw,0,0,True,False,0,2023-03-20 02:00:11.677698,J,GIBF,2.5,"{'s0': 1, 's1': 1, 's2': 3, 's3': 3, 's4': 2, 's5': 0}"
daardoor,https://www.woorden.org/woord/daardoor,0,0,True,False,0,2023-03-20 02:00:11.677698,J,CEHB,2.5,"{'s0': 4, 's1': 0, 's2': 4, 's3': 0, 's4': 4, 's5': 0}"
beter,https://www.woorden.org/woord/beter,0,0,True,False,0,2023-03-20 02:00:11.677698,J,BDGA,2.5,"{'s0': 4, 's1': 1, 's2': 2, 's3': 4, 's4': 4, 's5': 4}"
verkiezingen,https://www.woorden.org/woord/verkiezingen,0,0,True,False,0,2023-03-20 02:00:11.677698,J,BDGA,2.5,"{'s0': 3, 's1': 0, 's2': 1, 's3': 1, 's4': 0, 's5': 3}"
ongeveer,https://www.woorden.org/woord/ongeveer,0,0,True,False,0,2023-03-20 02:00:11.677698,J,EGJD,2.5,"{'s0': 4, 's1': 4, 's2': 1, 's3': 2, 's4': 0, 's5': 4}"
duitse,https://www.woorden.org/woord/duitse,0,0,True,False,0,2023-03-20 02:00:11.677698,J,IADH,2.5,"{'s0': 4, 's1': 1, 's2': 2, 's3': 3, 's4': 4, 's5': 4}"
wereld,https://www.woorden.org/woord/wereld,0,0,True,False,0,2023-03-20 02:00:11.677698,J,FHAE,2.5,"{'s0': 0, 's1': 2, 's2': 4, 's3': 4, 's4': 1, 's5': 2}"
duitsland,https://www.woorden.org/woord/duitsland,0,0,True,False,0,2023-03-20 02:00:11.677698,J,DFIC,2.5,"{'s0': 1, 's1': 1, 's2': 1, 's3': 4, 's4': 2, 's5': 0}"
justitie,https://www.woorden.org/woord/justitie,0,0,True,False,0,2023-03-20 02:00:11.677698,J,CEHB,2.5,"{'s0': 1, 's1': 2, 's2': 1, 's3': 2, 's4': 0, 's5': 2}"
iemand,https://www.woorden.org/woord/iemand,0,0,True,False,0,2023-03-20 02:00:11.677698,J,FHAE,2.5,"{'s0': 1, 's1': 1, 's2': 4, 's3': 4, 's4': 0, 's5': 4}"
water,https://www.woorden.org/woord/water,0,0,True,False,0,2023-03-20 02:00:11.677698,J,DFIC,2.5,"{'s0': 3, 's1': 1, 's2': 4, 's3': 4, 's4': 4, 's5': 0}"
zes,https://www.woorden.org/woord/zes,0,0,True,False,0,2023-03-20 02:00:11.677698,J,JBEI,2.5,"{'s0': 4, 's1': 3, 's2': 0, 's3': 3, 's4': 2, 's5': 2}"
organisatie,https://www.woorden.org/woord/organisatie,0,0,True,False,0,2023-03-20 02:00:11.677698,J,EGJD,2.5,"{'s0': 2, 's1': 0, 's2': 3, 's3': 4, 's4': 3, 's5': 4}"
vragen,https://www.woorden.org/woord/vragen,0,0,True,False,0,2023-03-20 02:00:11.677698,J,JBEI,2.5,"{'s0': 1, 's1': 4, 's2': 0, 's3': 2, 's4': 3, 's5': 2}"
lijkt,https://www.woorden.org/woord/lijkt,0,0,True,False,0,2023-03-20 02:00:11.677698,J,FHAE,2.5,"{'s0': 2, 's1': 4, 's2': 0, 's3': 1, 's4': 2, 's5': 4}"
juist,https://www.woorden.org/woord/juist,0,0,True,False,0,2023-03-20 02:00:11.677698,J,IADH,2.5,"{'s0': 3, 's1': 2, 's2': 0, 's3': 2, 's4': 2, 's5': 1}"
dood,https://www.woorden.org/woord/dood,0,0,True,False,0,2023-03-20 02:00:11.677698,J,DFIC,2.5,"{'s0': 3, 's1': 1, 's2': 2, 's3': 0, 's4': 0, 's5': 4}"
situatie,https://www.woorden.org/woord/situatie,0,0,True,False,0,2023-03-20 02:00:11.677698,J,BDGA,2.5,"{'s0': 2, 's1': 1, 's2': 0, 's3': 2, 's4': 2, 's5': 2}"
gevallen,https://www.woorden.org/woord/gevallen,0,0,True,False,0,2023-03-20 02:00:11.677698,J,GIBF,2.5,"{'s0': 2, 's1': 3, 's2': 4, 's3': 1, 's4': 4, 's5': 3}"
the,https://www.woorden.org/woord/the,0,0,True,False,0,2023-03-20 02:00:11.677698,J,HJCG,2.5,"{'s0': 3, 's1': 3, 's2': 1, 's3': 0, 's4': 0, 's5': 3}"
plan,https://www.woorden.org/woord/plan,0,0,True,False,0,2023-03-20 02:00:11.677698,J,JBEI,2.5,"{'s0': 4, 's1': 0, 's2': 4, 's3': 1, 's4': 1, 's5': 2}"
zelfs,https://www.woorden.org/woord/zelfs,0,0,True,False,0,2023-03-20 02:00:11.677698,J,ACFJ,2.5,"{'s0': 0, 's1': 0, 's2': 3, 's3': 1, 's4': 1, 's5': 1}"
noemt,https://www.woorden.org/woord/noemt,0,0,True,False,0,2023-03-20 02:00:11.677698,J,EGJD,2.5,"{'s0': 4, 's1': 0, 's2': 0, 's3': 4, 's4': 4, 's5': 4}"
waarschijnlijk,https://www.woorden.org/woord/waarschijnlijk,0,0,True,False,0,2023-03-20 02:00:11.677698,J,JBEI,2.5,"{'s0': 0, 's1': 1, 's2': 3, 's3': 1, 's4': 2, 's5': 3}"
anders,https://www.woorden.org/woord/anders,0,0,True,False,0,2023-03-20 02:00:11.677698,J,IADH,2.5,"{'s0': 0, 's1': 0, 's2': 4, 's3': 4, 's4': 4, 's5': 0}"
china,https://www.woorden.org/woord/china,0,0,True,False,0,2023-03-20 02:00:11.677698,J,EGJD,2.5,"{'s0': 0, 's1': 2, 's2': 2, 's3': 2, 's4': 2, 's5': 0}"
moest,https://www.woorden.org/woord/moest,0,0,True,False,0,2023-03-20 02:00:11.677698,J,EGJD,2.5,"{'s0': 1, 's1': 1, 's2': 0, 's3': 4, 's4': 4, 's5': 0}"
ter,https://www.woorden.org/woord/ter,0,0,True,False,0,2023-03-20 02:00:11.677698,J,GIBF,2.5,"{'s0': 1, 's1': 2, 's2': 2, 's3': 1, 's4': 1, 's5': 2}"
informatie,https://www.woorden.org/woord/informatie,0,0,True,False,0,2023-03-20 02:00:11.677698,J,DFIC,2.5,"{'s0': 2, 's1': 0, 's2': 2, 's3': 0, 's4': 3, 's5': 4}"
manier,https://www.woorden.org/woord/manier,0,0,True,False,0,2023-03-20 02:00:11.677698,J,EGJD,2.5,"{'s0': 4, 's1': 3, 's2': 1, 's3': 3, 's4': 4, 's5': 0}"
ziet,https://www.woorden.org/woord/ziet,0,0,True,False,0,2023-03-20 02:00:11.677698,J,JBEI,2.5,"{'s0': 2, 's1': 3, 's2': 4, 's3': 1, 's4': 3, 's5': 0}"
gezien,https://www.woorden.org/woord/gezien,0,0,True,False,0,2023-03-20 02:00:11.677698,J,GIBF,2.5,"{'s0': 3, 's1': 3, 's2': 0, 's3': 3, 's4': 2, 's5': 1}"
stond,https://www.woorden.org/woord/stond,0,0,True,False,0,2023-03-20 02:00:11.677698,J,GIBF,2.5,"{'s0': 2, 's1': 3, 's2': 4, 's3': 4, 's4': 1, 's5': 0}"
genomen,https://www.woorden.org/woord/genomen,0,0,True,False,0,2023-03-20 02:00:11.677698,J,JBEI,2.5,"{'s0': 2, 's1': 3, 's2': 4, 's3': 3, 's4': 0, 's5': 1}"
wet,https://www.woorden.org/woord/wet,0,0,True,False,0,2023-03-20 02:00:11.677698,J,CEHB,2.5,"{'s0': 2, 's1': 3, 's2': 0, 's3': 2, 's4': 0, 's5': 2}"
leger,https://www.woorden.org/woord/leger,0,0,True,False,0,2023-03-20 02:00:11.677698,J,DFIC,2.5,"{'s0': 0, 's1': 0, 's2': 3, 's3': 1, 's4': 2, 's5': 3}"
betalen,https://www.woorden.org/woord/betalen,0,0,True,False,0,2023-03-20 02:00:11.677698,J,HJCG,2.5,"{'s0': 4, 's1': 3, 's2': 4, 's3': 3, 's4': 1, 's5': 1}"
meeste,https://www.woorden.org/woord/meeste,0,0,True,False,0,2023-03-20 02:00:11.677698,J,ACFJ,2.5,"{'s0': 1, 's1': 2, 's2': 0, 's3': 3, 's4': 3, 's5': 1}"
terwijl,https://www.woorden.org/woord/terwijl,0,0,True,False,0,2023-03-20 02:00:11.677698,J,ACFJ,2.5,"{'s0': 0, 's1': 1, 's2': 1, 's3': 4, 's4': 0, 's5': 3}"
ben,https://www.woorden.org/woord/ben,0,0,True,False,0,2023-03-20 02:00:11.677698,J,GIBF,2.5,"{'s0': 0, 's1': 3, 's2': 4, 's3': 3, 's4': 0, 's5': 0}"
kans,https://www.woorden.org/woord/kans,0,0,True,False,0,2023-03-20 02:00:11.677698,J,ACFJ,2.5,"{'s0': 3, 's1': 0, 's2': 0, 's3': 4, 's4': 0, 's5': 2}"
gekomen,https://www.woorden.org/woord/gekomen,0,0,True,False,0,2023-03-20 02:00:11.677698,J,EGJD,2.5,"{'s0': 2, 's1': 1, 's2': 1, 's3': 2, 's4': 4, 's5': 0}"
gebracht,https://www.woorden.org/woord/gebracht,0,0,True,False,0,2023-03-20 02:00:11.677698,J,EGJD,2.5,"{'s0': 2, 's1': 2, 's2': 4, 's3': 2, 's4': 2, 's5': 1}"
burgemeester,https://www.woorden.org/woord/burgemeester,0,0,True,False,0,2023-03-20 02:00:11.677698,J,HJCG,2.5,"{'s0': 2, 's1': 0, 's2': 4, 's3': 3, 's4': 3, 's5': 1}"
rechtbank,https://www.woorden.org/woord/rechtbank,0,0,True,False,0,2023-03-20 02:00:11.677698,J,IADH,2.5,"{'s0': 1, 's1': 4, 's2': 4, 's3': 1, 's4': 0, 's5': 2}"
opgepakt,https://www.woorden.org/woord/opgepakt,0,0,True,False,0,2023-03-20 02:00:11.677698,J,GIBF,2.5,"{'s0': 0, 's1': 4, 's2': 0, 's3': 3, 's4': 0, 's5': 3}"
agenten,https://www.woorden.org/woord/agenten,0,0,True,False,0,2023-03-20 02:00:11.677698,J,DFIC,2.5,"{'s0': 2, 's1': 2, 's2': 3, 's3': 2, 's4': 4, 's5': 0}"
politieke,https://www.woorden.org/woord/politieke,0,0,True,False,0,2023-03-20 02:00:11.677698,J,HJCG,2.5,"{'s0': 1, 's1': 0, 's2': 3, 's3': 0, 's4': 3, 's5': 2}"
sommige,https://www.woorden.org/woord/sommige,0,0,True,False,0,2023-03-20 02:00:11.677698,J,FHAE,2.5,"{'s0': 3, 's1': 4, 's2': 4, 's3': 2, 's4': 1, 's5': 4}"
ouders,https://www.woorden.org/woord/ouders,0,0,True,False,0,2023-03-20 02:00:11.677698,J,FHAE,2.5,"{'s0': 1, 's1': 3, 's2': 4, 's3': 1, 's4': 1, 's5': 0}"
veiligheid,https://www.woorden.org/woord/veiligheid,0,0,True,False,0,2023-03-20 02:00:11.677698,J,CEHB,2.5,"{'s0': 1, 's1': 0, 's2': 4, 's3': 3, 's4': 4, 's5': 1}"
haag,https://www.woorden.org/woord/haag,0,0,True,False,0,2023-03-20 02:00:11.677698,J,CEHB,2.5,"{'s0': 4, 's1': 1, 's2': 4, 's3': 2, 's4': 1, 's5': 2}"
uiteindelijk,https://www.woorden.org/woord/uiteindelijk,0,0,True,False,0,2023-03-20 02:00:11.677698,J,IADH,2.5,"{'s0': 1, 's1': 2, 's2': 0, 's3': 1, 's4': 2, 's5': 3}"
familie,https://www.woorden.org/woord/familie,0,0,True,False,0,2023-03-20 02:00:11.677698,J,DFIC,2.5,"{'s0': 4, 's1': 0, 's2': 3, 's3': 4, 's4': 1, 's5': 0}"
foto,https://www.woorden.org/woord/foto,0,0,True,False,0,2023-03-20 02:00:11.677698,J,GIBF,2.5,"{'s0': 4, 's1': 0, 's2': 0, 's3': 1, 's4': 3, 's5': 3}"
gezegd,https://www.woorden.org/woord/gezegd,0,0,True,False,0,2023-03-20 02:00:11.677698,J,ACFJ,2.5,"{'s0': 2, 's1': 4, 's2': 2, 's3': 1, 's4': 3, 's5': 3}"
militairen,https://www.woorden.org/woord/militairen,0,0,True,False,0,2023-03-20 02:00:11.677698,J,FHAE,2.5,"{'s0': 3, 's1': 2, 's2': 0, 's3': 4, 's4': 3, 's5': 3}"
verenigde,https://www.woorden.org/woord/verenigde,0,0,True,False,0,2023-03-20 02:00:11.677698,J,ACFJ,2.5,"{'s0': 0, 's1': 1, 's2': 3, 's3': 4, 's4': 3, 's5': 2}"
goede,https://www.woorden.org/woord/goede,0,0,True,False,0,2023-03-20 02:00:11.677698,J,HJCG,2.5,"{'s0': 3, 's1': 2, 's2': 0, 's3': 2, 's4': 2, 's5': 0}"
helemaal,https://www.woorden.org/woord/helemaal,0,0,True,False,0,2023-03-20 02:00:11.677698,J,ACFJ,2.5,"{'s0': 3, 's1': 2, 's2': 2, 's3': 3, 's4': 0, 's5': 2}"
staten,https://www.woorden.org/woord/staten,0,0,True,False,0,2023-03-20 02:00:11.677698,J,DFIC,2.5,"{'s0': 1, 's1': 0, 's2': 0, 's3': 1, 's4': 1, 's5': 2}"
bleek,https://www.woorden.org/woord/bleek,0,0,True,False,0,2023-03-20 02:00:11.677698,J,HJCG,2.5,"{'s0': 2, 's1': 4, 's2': 0, 's3': 4, 's4': 4, 's5': 3}"
rotterdam,https://www.woorden.org/woord/rotterdam,0,0,True,False,0,2023-03-20 02:00:11.677698,J,CEHB,2.5,"{'s0': 1, 's1': 1, 's2': 4, 's3': 4, 's4': 0, 's5': 1}"
geval,https://www.woorden.org/woord/geval,0,0,True,False,0,2023-03-20 02:00:11.677698,J,HJCG,2.5,"{'s0': 3, 's1': 2, 's2': 3, 's3': 0, 's4': 1, 's5': 0}"
nieuws,https://www.woorden.org/woord/nieuws,0,0,True,False,0,2023-03-20 02:00:11.677698,J,HJCG,2.5,"{'s0': 0, 's1': 4, 's2': 2, 's3': 0, 's4': 2, 's5': 3}"
commissie,https://www.woorden.org/woord/commissie,0,0,True,False,0,2023-03-20 02:00:11.677698,J,DFIC,2.5,"{'s0': 3, 's1': 1, 's2': 1, 's3': 2, 's4': 4, 's5': 1}"
geweld,https://www.woorden.org/woord/geweld,0,0,True,False,0,2023-03-20 02:00:11.677698,J,CEHB,2.5,"{'s0': 2, 's1': 4, 's2': 2, 's3': 0, 's4': 2, 's5': 2}"
totaal,https://www.woorden.org/woord/totaal,0,0,True,False,0,2023-03-20 02:00:11.677698,J,BDGA,2.5,"{'s0': 2, 's1': 0, 's2': 1, 's3': 3, 's4': 1, 's5': 1}"
gemeenten,https://www.woorden.org/woord/gemeenten,0,0,True,False,0,2023-03-20 02:00:11.677698,J,FHAE,2.5,"{'s0': 3, 's1': 4, 's2': 1, 's3': 1, 's4': 1, 's5': 2}"
langer,https://www.woorden.org/woord/langer,0,0,True,False,0,2023-03-20 02:00:11.677698,J,FHAE,2.5,"{'s0': 2, 's1': 1, 's2': 1, 's3': 1, 's4': 2, 's5': 4}"
waardoor,https://www.woorden.org/woord/waardoor,0,0,True,False,0,2023-03-20 02:00:11.677698,J,CEHB,2.5,"{'s0': 2, 's1': 4, 's2': 2, 's3': 2, 's4': 2, 's5': 3}"
denkt,https://www.woorden.org/woord/denkt,0,0,True,False,0,2023-03-20 02:00:11.677698,J,BDGA,2.5,"{'s0': 4, 's1': 2, 's2': 2, 's3': 4, 's4': 0, 's5': 1}"
gehouden,https://www.woorden.org/woord/gehouden,0,0,True,False,0,2023-03-20 02:00:11.677698,J,IADH,2.5,"{'s0': 2, 's1': 0, 's2': 3, 's3': 3, 's4': 3, 's5': 4}"
vast,https://www.woorden.org/woord/vast,0,0,True,False,0,2023-03-20 02:00:11.677698,J,BDGA,2.5,"{'s0': 3, 's1': 0, 's2': 4, 's3': 4, 's4': 1, 's5': 2}"
druk,https://www.woorden.org/woord/druk,0,0,True,False,0,2023-03-20 02:00:11.677698,J,BDGA,2.5,"{'s0': 1, 's1': 4, 's2': 2, 's3': 2, 's4': 3, 's5': 4}"
morgen,https://www.woorden.org/woord/morgen,0,0,True,False,0,2023-03-20 02:00:11.677698,J,JBEI,2.5,"{'s0': 1, 's1': 4, 's2': 1, 's3': 1, 's4': 1, 's5': 1}"
hoge,https://www.woorden.org/woord/hoge,0,0,True,False,0,2023-03-20 02:00:11.677698,J,FHAE,2.5,"{'s0': 2, 's1': 1, 's2': 1, 's3': 0, 's4': 2, 's5': 1}"
doden,https://www.woorden.org/woord/doden,0,0,True,False,0,2023-03-20 02:00:11.677698,J,CEHB,2.5,"{'s0': 0, 's1': 3, 's2': 3, 's3': 0, 's4': 3, 's5': 3}"
genoeg,https://www.woorden.org/woord/genoeg,0,0,True,False,0,2023-03-20 02:00:11.677698,J,FHAE,2.5,"{'s0': 0, 's1': 2, 's2': 0, 's3': 4, 's4': 2, 's5': 3}"
sociale,https://www.woorden.org/woord/sociale,0,0,True,False,0,2023-03-20 02:00:11.677698,J,ACFJ,2.5,"{'s0': 2, 's1': 3, 's2': 4, 's3': 1, 's4': 3, 's5': 2}"
aanslag,https://www.woorden.org/woord/aanslag,0,0,True,False,0,2023-03-20 02:00:11.677698,J,CEHB,2.5,"{'s0': 1, 's1': 3, 's2': 1, 's3': 0, 's4': 2, 's5': 4}"
franse,https://www.woorden.org/woord/franse,0,0,True,False,0,2023-03-20 02:00:11.677698,J,JBEI,2.5,"{'s0': 4, 's1': 4, 's2': 3, 's3': 1, 's4': 2, 's5': 0}"
waarbij,https://www.woorden.org/woord/waarbij,0,0,True,False,0,2023-03-20 02:00:11.677698,J,BDGA,2.5,"{'s0': 0, 's1': 3, 's2': 4, 's3': 0, 's4': 0, 's5': 4}"
liggen,https://www.woorden.org/woord/liggen,0,0,True,False,0,2023-03-20 02:00:11.677698,J,EGJD,2.5,"{'s0': 3, 's1': 1, 's2': 4, 's3': 0, 's4': 1, 's5': 0}"
vertelt,https://www.woorden.org/woord/vertelt,0,0,True,False,0,2023-03-20 02:00:11.677698,J,JBEI,2.5,"{'s0': 2, 's1': 3, 's2': 4, 's3': 4, 's4': 2, 's5': 2}"
gewond,https://www.woorden.org/woord/gewond,0,0,True,False,0,2023-03-20 02:00:11.677698,J,EGJD,2.5,"{'s0': 4, 's1': 1, 's2': 4, 's3': 2, 's4': 3, 's5': 4}"
daarvoor,https://www.woorden.org/woord/daarvoor,0,0,True,False,0,2023-03-20 02:00:11.677698,J,GIBF,2.5,"{'s0': 2, 's1': 2, 's2': 0, 's3': 2, 's4': 0, 's5': 0}"
kilometer,https://www.woorden.org/woord/kilometer,0,0,True,False,0,2023-03-20 02:00:11.677698,J,ACFJ,2.5,"{'s0': 0, 's1': 3, 's2': 0, 's3': 1, 's4': 0, 's5': 0}"
gewoon,https://www.woorden.org/woord/gewoon,0,0,True,False,0,2023-03-20 02:00:11.677698,J,HJCG,2.5,"{'s0': 3, 's1': 0, 's2': 1, 's3': 0, 's4': 2, 's5': 2}"
tientallen,https://www.woorden.org/woord/tientallen,0,0,True,False,0,2023-03-20 02:00:11.677698,J,GIBF,2.5,"{'s0': 3, 's1': 2, 's2': 0, 's3': 1, 's4': 3, 's5': 4}"
kijken,https://www.woorden.org/woord/kijken,0,0,True,False,0,2023-03-20 02:00:11.677698,J,EGJD,2.5,"{'s0': 2, 's1': 3, 's2': 2, 's3': 3, 's4': 0, 's5': 2}"
